1000;0.34;6.21748;1728.67%;0.596088;5.90554
677000;100.29;3587.84;3477.47%;100.108473;3587.34
678000;98.77;3523.45;3467.33%;99.199773;3522.9
679000;100.34;3591.94;3479.77%;100.26005;3591.4
680000;99.11;3549.49;3481.36%;100.103761;3548.99
681000;102.02;3603.41;3432.06%;102.768204;3602.5
682000;99.21;3551;3479.28%;100.631104;3550.47
683000;99.77;3565.75;3473.97%;100.630844;3565.2
684000;101.13;3581.35;3441.33%;100.890468;3580.86
685000;100.06;3533.5;3431.38%;103.385236;3532.97
686000;101.19;3586.1;3443.93%;100.474612;3585.56
687000;103.19;3596.29;3385.11%;101.797777;3595.75
688000;100.13;3603.24;3498.56%;101.25074;3602.77
689000;101;3564.21;3428.92%;103.304323;3563.61
690000;101.37;3603.27;3454.57%;101.010003;3602.81
691000;100.97;3607.38;3472.72%;101.944364;3606.84
692000;101.12;3586.1;3446.38%;102.423946;3585.57
693000;101.94;3638.23;3468.99%;103.582399;3637.74
694000;101.39;3621.95;3472.30%;101.550511;3621.5
695000;101.37;3601.74;3453.06%;102.455011;3601.26
696000;101.45;3594.93;3443.55%;101.522155;3594.45
697000;102.46;3726.92;3537.44%;107.631708;3726.46
698000;102;3657.14;3485.43%;103.053852;3656.23
699000;101.94;3693.6;3523.31%;102.267357;3693.12
700000;102.38;3615.13;3431.09%;102.645801;3614.55
701000;102.84;3663.16;3462.00%;103.656493;3662.59
702000;102.29;3680.73;3498.33%;103.00085;3680.12
703000;102.24;3702.93;3521.80%;104.06943;3702.48
704000;103.5;3683.1;3458.55%;103.513063;3682.56
705000;103.17;3748.79;3533.60%;104.341857;3748.29
706000;103.43;3704.13;3481.29%;104.072805;3703.65
707000;103.19;3783.24;3566.29%;104.051045;3782.69
708000;106.93;3656.89;3319.89%;104.178729;3656.33
709000;103.66;3633.83;3405.53%;103.765362;3633.33
710000;104.81;3691.35;3421.94%;104.836853;3690.88
711000;104.9;3742.64;3467.82%;105.04314;3742.04
712000;103.97;3747.06;3503.98%;104.567682;3746.46
713000;104.1;3787.73;3538.55%;104.292869;3787.14
714000;104.59;3713.72;3450.74%;104.566524;3713.25
715000;103.88;3814.22;3571.76%;106.38705;3813.72
716000;104.47;3797.04;3534.57%;105.459306;3796.48
717000;104.28;3754.42;3500.33%;105.455483;3753.89
718000;104.57;3772.19;3507.33%;105.094763;3771.72
719000;108.3;3741.07;3354.36%;106.351854;3740.46
720000;105.02;3773.02;3492.67%;105.466982;3772.54
721000;106.42;3813.47;3483.41%;105.369704;3813.03
722000;106.39;3794.01;3466.13%;106.023611;3793.48
723000;105.58;3798.72;3497.95%;105.994457;3798.23
724000;107.5;3777.19;3413.67%;106.597343;3776.69
725000;106.68;3832.61;3492.62%;106.85634;3832.16
726000;106.21;3801.61;3479.33%;106.8758;3801.09
727000;106.78;3811.06;3469.08%;106.956801;3810.5
728000;107.36;3792.51;3432.52%;106.942636;3792.02
729000;107.46;3809.89;3445.40%;108.49992;3809.32
730000;109.83;3817.33;3375.67%;108.185363;3816.8
731000;107.77;3828.96;3452.90%;107.66153;3828.49
732000;107.23;3905.03;3541.73%;107.357075;3904.44
733000;107.3;3833.23;3472.44%;106.932063;3832.77
734000;107.24;3848.33;3488.52%;110.171391;3847.77
735000;109.24;3854.93;3428.86%;108.014389;3854.46
736000;107.91;3929.75;3541.69%;108.157677;3929.29
737000;107.14;3841.16;3485.18%;108.175354;3840.71
738000;107;3799.23;3450.68%;108.226506;3798.66
739000;115.87;3922;3284.83%;110.242375;3921.41
740000;107.81;3848.84;3470.02%;108.017808;3848.38
741000;109.08;3933.21;3505.80%;108.713643;3932.67
742000;109.93;3903.21;3450.63%;109.331375;3902.61
743000;108.18;3947.82;3549.31%;109.520851;3947.23
744000;109.93;3906.61;3453.73%;111.49019;3906.12
745000;107.92;3857.76;3474.65%;109.473003;3857.14
746000;109.59;3896.91;3455.90%;108.7884;3896.36
747000;108.83;3918.15;3500.25%;109.418722;3917.57
748000;108.7;3941.29;3525.84%;109.669941;3940.63
749000;110.11;3979.4;3514.02%;109.83507;3978.92
750000;108.73;3989.02;3568.74%;111.609545;3988.54
751000;110.63;4087.53;3594.78%;110.811655;4087
752000;109.64;3968.39;3519.47%;111.030196;3967.9
753000;110.36;3885.98;3421.19%;110.482457;3885.51
754000;110.94;3903.89;3418.92%;110.971815;3903.27
755000;110.84;3981.36;3491.99%;111.051831;3980.79
756000;111.26;3984.86;3481.57%;112.002152;3984.34
757000;110.58;4014.57;3530.47%;110.802803;4014.02
758000;112.52;3905.12;3370.60%;110.572986;3904.67
759000;111.72;3973.63;3456.78%;111.465156;3973.14
760000;111.41;4109.75;3588.85%;111.594803;4109.05
761000;111.52;4103.13;3579.28%;112.80743;4102.48
762000;112.71;4134.12;3567.93%;111.784469;4133.39
763000;111.51;4112.39;3587.91%;111.951717;4111.69
764000;111.45;4060.58;3543.41%;112.165629;4059.82
765000;112.31;4099.73;3550.37%;112.811452;4099.05
766000;113.1;4131.73;3553.17%;112.65929;4130.97
767000;112.41;4085.53;3534.49%;112.897419;4084.86
768000;111.91;4089.52;3554.29%;112.824019;4088.74
769000;115.04;4133.94;3493.48%;112.583471;4133.24
770000;112.14;4181.22;3628.57%;113.62713;4180.48
771000;112.14;4148.56;3599.45%;113.695818;4147.84
772000;112.99;4190.78;3608.98%;112.971788;4190.07
773000;113.48;4158.3;3564.35%;113.133641;4157.62
774000;112.37;4128.89;3574.37%;113.904365;4128.13
775000;113.32;4155.96;3567.45%;113.836135;4155.22
776000;112.77;4141.01;3572.08%;115.796756;4140.28
777000;114.65;4204.65;3567.38%;114.966024;4204.01
778000;114.43;4134.2;3512.86%;114.496095;4133.46
779000;113.76;4169.25;3564.95%;114.777617;4168.57
780000;116.46;4142.55;3457.06%;114.905496;4141.85
781000;113.23;4151.77;3566.67%;114.755229;4151.13
782000;114.47;4207.33;3575.49%;114.978535;4206.71
783000;114.42;4199.19;3569.98%;115.369885;4198.46
784000;114.7;4183.56;3547.39%;115.137622;4182.82
785000;115.11;4197.56;3546.56%;115.189185;4196.83
786000;115.27;4193.36;3537.86%;114.986629;4192.57
787000;114.77;4234.92;3589.92%;115.816175;4234.11
788000;114.7;4241.92;3598.27%;116.284872;4241.15
789000;115.03;4282.75;3623.16%;116.26837;4282
790000;115.27;4233.61;3572.78%;115.7206;4232.91
791000;118.57;4235.27;3471.96%;116.64207;4234.15
792000;114.7;4321.64;3667.78%;116.677685;4320.92
793000;115.25;4284.49;3617.56%;117.015657;4283.71
794000;123.92;4264.85;3341.62%;121.412376;4263.98
795000;116.35;4247.35;3550.49%;116.334211;4246.65
796000;117.94;4293.3;3540.24%;116.627502;4292.6
797000;117.02;4225.91;3511.27%;116.855929;4225.24
798000;116.51;4320.64;3608.39%;117.932046;4319.93
799000;117.38;4305.38;3567.90%;117.270402;4304.65
800000;117.78;4281.5;3535.17%;117.227989;4280.82
801000;117.07;4316.4;3587.02%;118.486052;4315.74
802000;120.28;4342.58;3510.39%;118.954231;4341.9
803000;117.64;4367.05;3612.22%;117.516796;4366.34
804000;117.13;4331.9;3598.37%;117.792313;4331.19
805000;116.89;4346.34;3618.32%;117.853555;4345.63
806000;117.56;4392.53;3636.42%;117.675379;4391.88
807000;117.38;4337.28;3595.08%;118.648905;4336.5
808000;117.57;4271.39;3533.06%;118.596165;4270.74
809000;117.64;4260.69;3521.80%;119.715886;4260.07
810000;117.67;4409.76;3647.57%;118.62139;4409.09
811000;118.5;4324.27;3549.17%;121.849933;4323.47
812000;117.73;4402.25;3639.28%;118.683905;4401.58
813000;119.01;4355.04;3559.39%;118.942499;4354.26
814000;118.26;4306.95;3541.93%;118.961408;4306.31
815000;118.88;4327;3539.80%;118.938308;4326.37
816000;119.12;4408.5;3600.89%;119.737744;4407.83
817000;118.82;4496.89;3684.62%;119.686567;4496.1
818000;120.03;4371.05;3541.63%;119.752503;4370.37
819000;121.6;4361;3486.35%;119.842601;4360.28
820000;118.53;4316.84;3541.98%;120.375345;4316.14
821000;119.82;4362.6;3540.96%;120.653234;4361.86
822000;119.36;4371.91;3562.79%;122.076547;4371.23
823000;119.99;4323.59;3503.29%;121.043866;4322.93
824000;121.34;4496.59;3605.78%;121.774395;4495.82
825000;121.12;4371.08;3508.88%;120.868059;4370.18
826000;120.78;4525.42;3646.83%;120.866433;4524.74
827000;120.85;4364.24;3511.29%;121.094024;4363.49
828000;121.52;4431.15;3546.44%;121.568794;4430.51
829000;120.67;4368.64;3520.32%;121.668439;4367.85
830000;120.43;4493.76;3631.43%;121.767911;4493.02
831000;120.88;4395.13;3535.94%;121.583316;4394.45
832000;121.55;4370.75;3495.85%;121.629799;4370.09
833000;121.22;4373.3;3507.74%;122.33005;4372.19
834000;121.88;4373.02;3487.97%;122.75594;4371.94
835000;124.39;4406.48;3442.47%;124.071213;4375.87
836000;121.83;4504.97;3597.75%;122.371174;4504.25
837000;122.39;4585.96;3647.01%;123.268759;4585.28
838000;122.85;4479.21;3546.08%;123.341142;4478.49
839000;122.55;4566.74;3626.43%;127.694655;4565.98
840000;123.55;4466.07;3514.79%;122.770291;4465.41
841000;123.32;4588.31;3620.65%;123.890009;4587.63
842000;122.24;4459.39;3548.06%;122.846658;4458.73
843000;122.87;4611.15;3652.87%;124.908031;4610.42
844000;122.83;4491.52;3556.70%;124.473178;4490.77
845000;123.15;4570.98;3611.72%;123.836838;4570.25
846000;125.81;4541.56;3509.86%;123.622488;4540.82
847000;124.56;4558.54;3559.71%;124.152718;4557.91
848000;123.21;4617.41;3647.59%;124.185507;4616.73
849000;124.5;4518.52;3529.33%;124.186909;4517.87
850000;123.25;4516.46;3564.47%;124.433293;4515.77
851000;124.47;4580.6;3580.08%;125.045182;4579.98
852000;124.01;4572.18;3586.95%;127.740533;4512.92
853000;123.86;4609.28;3621.36%;125.840023;4608.61
854000;124.54;4539.35;3544.89%;124.63576;4538.61
855000;124.76;4492.74;3501.11%;125.141164;4492.03
856000;124.4;4568.59;3572.50%;125.764236;4567.93
857000;127;4551.15;3483.58%;125.96542;4550.44
858000;125.4;4575.06;3548.37%;125.541966;4574.37
859000;126.81;4644.29;3562.40%;125.824371;4643.57
860000;126.45;4581.25;3522.97%;127.328577;4580.44
861000;125.81;4664.75;3607.77%;126.485627;4664.06
862000;127.09;4574.64;3499.53%;126.131654;4573.98
863000;125.6;4568.15;3537.06%;126.402436;4567.37
864000;126.01;4598.18;3549.06%;127.361174;4597.51
865000;126.95;4664.82;3574.53%;130.04778;4664.13
866000;126.48;4562.37;3507.19%;126.969451;4561.7
867000;127.02;4566.34;3494.98%;126.742759;4565.57
868000;127.26;4583.08;3501.35%;126.9559;4582.36
869000;126.42;4679.32;3601.41%;127.824384;4678.65
870000;126.1;4696.58;3624.49%;127.405137;4695.96
871000;126.73;4676.67;3590.26%;127.50329;4675.95
872000;129.26;4691.84;3529.77%;128.400322;4691.09
873000;127.24;4598.91;3514.36%;127.819955;4598.2
874000;128.08;4661.47;3539.50%;128.418799;4660.8
875000;127;4637.37;3551.47%;128.602038;4636.61
876000;127.8;4714.55;3589.01%;128.227892;4713.74
877000;126.92;4626.78;3545.43%;128.535009;4626.02
878000;128.36;4778.51;3622.74%;129.621529;4777.81
879000;128.59;4675.28;3535.80%;128.192166;4674.5
880000;128.76;4710.14;3558.08%;129.441927;4709.47
881000;129.25;4732.73;3561.69%;128.910704;4732
882000;128.9;4721.36;3562.81%;129.059282;4720.69
883000;128.8;4657.91;3516.39%;129.891147;4657.14
884000;129.68;4717.89;3538.10%;129.58121;4717.21
885000;128.58;4739.37;3585.93%;129.076881;4738.71
886000;128.48;4669.23;3534.21%;130.42378;4668.52
887000;129.6;4672.7;3505.48%;129.640917;4671.95
888000;129.94;4715.31;3528.84%;130.167021;4714.55
889000;130.16;4718.72;3525.32%;130.403927;4718
890000;133.65;4762.97;3463.76%;131.634896;4762.21
891000;130.03;4690.14;3506.97%;130.717601;4689.35
892000;130.37;4771.86;3560.24%;130.519883;4771.13
893000;129.9;4675.63;3499.41%;130.671021;4674.85
894000;129.86;4685.31;3507.97%;131.372587;4684.51
895000;130.76;4676.16;3476.14%;130.97846;4675.35
896000;131.94;4674.6;3442.97%;131.134248;4673.95
897000;131.44;4735.49;3502.78%;132.459171;4734.85
898000;134.06;4883.67;3542.90%;132.799717;4882.93
899000;131.16;4772.89;3538.98%;132.777088;4772.08
900000;131.9;4761.84;3510.19%;131.812918;4761.11
901000;132.08;4809.14;3541.08%;131.90458;4808.03
902000;131.31;4919.99;3646.85%;133.325329;4919.26
903000;132.19;4806.6;3536.13%;132.171515;4805.84
904000;133.26;4823.83;3519.86%;131.537292;4823.06
905000;132.21;4754.26;3495.99%;132.768396;4753.5
906000;131.47;4775.56;3532.43%;132.610868;4774.92
907000;133.34;4820.42;3515.13%;132.17636;4819.68
908000;132.62;4807.63;3525.12%;132.671429;4806.96
909000;132.99;4765.21;3483.13%;133.272733;4764.57
910000;132.25;4833.11;3554.53%;133.66949;4832.46
911000;132.64;4919.58;3608.97%;134.569429;4918.93
912000;133.69;4864.94;3538.97%;133.837647;4864.21
913000;135.84;4777.83;3417.25%;135.298308;4777.14
914000;134.64;4772.08;3444.33%;133.309845;4771.43
915000;134.17;4771.71;3456.47%;133.741231;4771.04
916000;133.24;4788.62;3493.98%;134.009429;4787.96
917000;134.85;4943.06;3565.60%;135.912449;4942.38
918000;133.89;4911.38;3568.22%;134.022119;4910.69
919000;133.32;4939.13;3604.72%;135.69267;4938.47
920000;135.39;4877.97;3502.90%;134.618177;4877.27
921000;134.32;4965.06;3596.44%;135.680976;4964.28
922000;134.01;4992.11;3625.18%;134.55854;4991.41
923000;135.53;4812.85;3451.13%;135.270333;4812.21
924000;135.25;4891.75;3516.82%;136.384415;4891.01
925000;134.67;4926.48;3558.19%;135.659631;4925.8
926000;135.77;4929.02;3530.42%;135.670497;4928.32
927000;136.99;4943.27;3508.49%;135.881218;4942.59
928000;134.8;5011.2;3617.51%;136.161127;5010.5
929000;138.03;4957.23;3491.41%;143.269609;4956.32
930000;133.41;4914.94;3584.09%;135.104224;4914.25
931000;136.45;4953.28;3530.11%;135.879382;4952.65
932000;135.51;4938.22;3544.17%;136.943843;4937.41
933000;136.95;4897.53;3476.14%;136.735463;4896.74
934000;139.04;4997.84;3494.53%;139.395508;4997.08
935000;136.2;4964.08;3544.70%;136.570406;4963.42
936000;137.15;4917.89;3485.77%;136.347198;4917.18
937000;135.89;4944.28;3538.44%;136.604002;4943.55
938000;136.56;4921.78;3504.12%;137.834445;4921
939000;137.51;4973.76;3517.02%;138.369055;4973.01
940000;137.47;5053.87;3576.34%;138.165784;5053.17
941000;137.12;4940.21;3502.84%;137.876306;4939.46
942000;137.16;4999.73;3545.18%;137.483875;4998.94
943000;137.21;5106;3621.30%;138.87462;5105.29
944000;138.07;4986.62;3511.66%;138.287338;4985.8
945000;137.78;4978.02;3513.02%;138.500628;4977.3
946000;137.54;5072.83;3588.26%;138.98766;5072.2
947000;137.92;4986.65;3515.61%;138.369306;4985.96
948000;137.92;5044.69;3557.69%;138.586974;5043.98
949000;138.56;5067.82;3557.49%;139.226932;5067.16
950000;137.72;5128.73;3624.03%;139.586242;5127.96
951000;139.34;5039.08;3516.39%;139.60003;5038.39
952000;138.69;5049.34;3540.74%;139.473433;5048.59
953000;138.57;5020.61;3523.16%;139.665104;5019.84
954000;141.98;5014.98;3432.17%;141.090371;5014.31
955000;139.79;5024.22;3494.12%;139.988676;5023.41
956000;140.68;5071.87;3505.25%;139.679225;5071.19
957000;138.93;5066.63;3546.89%;140.401869;5065.99
958000;139.99;5059.54;3514.22%;140.546655;5058.7
959000;139.15;5044.85;3525.48%;140.157863;5044.15
960000;139.88;5063.16;3519.65%;140.63182;5062
961000;140.37;5215.83;3615.77%;140.967002;5215.12
962000;142.92;5061.96;3441.81%;141.08691;5061.29
963000;139.41;5003.54;3489.08%;140.248198;5002.88
964000;140.12;5230.81;3633.09%;141.960195;5230.12
965000;142.26;5141.02;3513.82%;141.574703;5140.3
966000;140.36;5099.8;3533.37%;140.874193;5099.17
967000;141.62;5124.7;3518.63%;141.306097;5124.03
968000;141.07;5099.35;3514.77%;140.975547;5098.63
969000;140.59;5201.49;3599.76%;142.215421;5200.81
970000;141.5;5149.73;3539.39%;141.856079;5149.06
971000;141.06;5279.5;3642.73%;143.671209;5278.79
972000;142.23;5121.25;3500.68%;141.890792;5120.54
973000;142.22;5148.2;3519.88%;142.109164;5147.43
974000;143.75;5178.6;3502.50%;142.501421;5177.86
975000;141.68;5116.43;3511.26%;142.002855;5115.64
976000;142.56;5189.89;3540.50%;142.19911;5189.19
977000;141.97;5244.35;3593.98%;143.445566;5243.67
978000;142.21;5129.65;3507.10%;142.771582;5128.91
979000;142.26;5193.33;3550.59%;143.270976;5192.67
980000;145.29;5217.83;3491.32%;143.484328;5217.16
981000;142.54;5191.53;3542.16%;143.408901;5190.8
982000;144.11;5254.38;3546.09%;143.705653;5253.77
983000;143.55;5173.54;3504.00%;143.565731;5172.86
984000;143.93;5225.19;3530.37%;143.507079;5224.5
985000;145.38;5337.76;3571.59%;144.35058;5337.09
986000;143.52;5197.6;3521.52%;144.332423;5196.85
987000;145.88;5254;3501.59%;144.503586;5253.26
988000;143.93;5305.99;3586.51%;144.370183;5305.33
989000;143.54;5205.5;3526.52%;143.908712;5204.83
990000;144.37;5218.52;3514.68%;145.2054;5217.45
991000;143.3;5251.65;3564.79%;144.444563;5251.01
992000;144.99;5318.56;3568.23%;144.983418;5317.91
993000;145.3;5234.4;3502.48%;144.708503;5233.67
994000;144.61;5269.89;3544.21%;145.667253;5269.19
995000;144.47;5265.29;3544.56%;145.261783;5264.57
996000;148.07;5261.98;3453.71%;146.555764;5261.21
997000;145.46;5334.33;3567.21%;145.375292;5333.63
998000;145.51;5234.85;3497.59%;146.391487;5234.11
999000;146.73;5309.26;3518.39%;146.015037;5308.53
1000000;145.9;5243.25;3493.73%;145.602568;5242.53
