iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
676000;1024;9410.85;16380.1;74.05547851681835%;10016.063446;16379.7
677000;1024;9421.78;21840.5;131.80863913188375%;10027.645681;21840.1
678000;1024;9399.55;24169.7;157.13677782447036%;10185.500828;24169.2
679000;1024;9353.48;21770.9;132.7572197727477%;10137.108031;21770.2
680000;1024;9397.98;20605.6;119.25562727309485%;10139.795759999999;20605.1
681000;1024;9357.18;17796.8;90.1940541915406%;9757.803877;17796.3
682000;1024;9430.5;18377.2;94.86983723026351%;10461.030251;18376.6
683000;1024;9549.94;22214.2;132.61088551341683%;10203.188578000001;22213.6
684000;1024;9459.11;18695.8;97.64861599029928%;10141.21159;18695.3
685000;1024;9533.75;16809.3;76.31362265635242%;10129.782742000001;16808.7
686000;1024;9477.35;21630.7;128.23574100355057%;10280.104943;21630.2
687000;1024;9616.19;18398.2;91.32525459667498%;10219.565684000001;18397.7
688000;1024;9576.21;24062.0;151.268508104981%;10360.148044;24061.5
689000;1024;9516.06;16526.2;73.66641235973714%;10276.177569000001;16525.7
690000;1024;9629.98;19782.0;105.42098737484397%;10253.163703;19781.1
691000;1024;9661.94;22419.2;132.0362163292258%;10330.890946;22418.6
692000;1024;9547.29;22362.2;134.22562842440104%;10404.252883000001;22361.6
693000;1024;9671.36;18630.1;92.6316464282169%;9981.170399;18629.6
694000;1024;9561.05;17979.3;88.04733789698831%;10349.590986000001;17978.8
695000;1024;9559.48;24261.5;153.79518551218268%;10476.223868000001;24260.9
696000;1024;9698.34;24827.4;155.99638701056057%;10448.595591000001;24826.9
697000;1024;9632.26;16740.5;73.79618075093487%;10369.679180000001;16740.0
698000;1024;9592.7;20599.9;114.74558779071586%;10415.754484;20599.4
699000;1024;9649.99;22320.3;131.2986852836117%;10512.662822;22319.8
700000;1024;9748.73;17161.3;76.03626318505077%;9996.970023;17160.9
701000;1024;9818.24;20054.4;104.2565673684897%;10187.285280999999;20053.9
702000;1024;9702.33;16773.9;72.88527601102005%;10032.485751;16773.4
703000;1024;9779.99;22600.7;131.09123833459955%;10581.044512;22600.1
704000;1024;9758.13;18930.4;93.99618574460479%;10439.579934000001;18929.9
705000;1024;9705.23;19465.5;100.56711690500897%;10455.819778;19465.0
706000;1024;9723.76;19321.1;98.69988564094547%;10573.39982;19320.5
707000;1024;9795.27;16408.4;67.51350396671047%;10076.585591000001;16407.9
708000;1024;9866.89;20166.5;104.38557640756105%;10551.596367;20166.0
709000;1024;9793.23;17763.5;81.38550815206015%;10095.697616000001;17763.0
710000;1024;9830.93;23598.0;140.0383280116937%;10688.990795;23597.5
711000;1024;9839.15;18814.5;91.22078634841425%;10727.53346;18814.0
712000;1024;9908.48;18647.9;88.20141939025969%;10723.051017;18647.5
713000;1024;9950.64;18831.7;89.25114364503189%;10521.742801;18831.2
714000;1024;9882.33;17681.4;78.91934391990554%;10275.097853000001;17680.9
715000;1024;9975.67;23057.6;131.1383596289773%;10710.384537;23057.1
716000;1024;9904.3;21068.6;112.72174711993782%;10801.069634;21068.1
717000;1024;9877.49;20804.3;110.6233466194347%;10720.226073000002;20803.8
718000;1024;9906.52;18490.9;86.65384009722891%;10646.191342;18490.4
719000;1024;9927.32;22601.8;127.67272536797442%;10670.487452;22601.3
720000;1024;10073.58;21246.5;110.91310139989955%;10820.862049;21245.9
721000;1024;9975.85;23563.6;136.20643854909605%;10800.287730999999;23563.1
722000;1024;9982.89;18711.9;87.43970934268536%;10804.874693;18711.4
723000;1024;10102.45;17920.3;77.3856836707927%;10453.816374;17919.8
724000;1024;10011.95;21131.3;111.0607823650737%;10738.404220999999;21130.8
725000;1024;10024.42;20323.4;102.73891157792671%;10656.255308;20323.0
726000;1024;10140.36;19587.3;93.1617812385359%;10703.003321;19586.7
727000;1024;10057.81;23602.4;134.6673878309493%;10771.022895;23601.9
728000;1024;10036.73;19966.4;98.93331792326786%;11251.056206000001;19966.0
729000;1024;10186.19;21274.3;108.85434102446546%;11036.241837000001;21273.8
730000;1024;10101.33;16649.9;64.82878987222476%;10481.760584;16649.4
731000;1024;10160.64;21730.7;113.87137030738224%;10915.898154;21730.2
732000;1024;10191.25;20925.9;105.3320250214645%;11030.047112;20925.5
733000;1024;10096.08;24154.6;139.24731182795696%;10983.54352;24154.0
734000;1024;10194.31;17909.9;75.68525971841157%;11016.644196000001;17909.4
735000;1024;10261.03;19687.1;91.86280519596957%;11135.868521;19686.6
736000;1024;10289.59;24349.7;136.6440256608864%;10885.601636;24349.1
737000;1024;10167.5;17764.8;74.72141627735431%;10489.079518;17764.3
738000;1024;10283.77;18805.6;82.86678912499985%;10712.254663000002;18805.1
739000;1024;10290.57;20458.6;98.80920104522878%;11015.765417999999;20458.1
740000;1024;10252.26;21036.4;105.18792929558947%;11155.284219000001;21035.8
741000;1024;10346.04;20148.1;94.74214288752022%;10993.066443;20147.7
742000;1024;10340.36;23745.3;129.63707259708556%;11109.649753;23744.7
743000;1024;10370.9;18139.5;74.90767435805957%;10613.446711;18139.0
744000;1024;10212.0;19687.2;92.7849588719154%;11067.121078;19686.6
745000;1024;10360.6;24511.2;136.580892998475%;11061.555657;24510.6
746000;1024;10372.97;23945.7;130.84709586550431%;11208.992431;23945.2
747000;1024;10450.52;23068.6;120.74116886049686%;11215.569518;23068.2
748000;1024;10356.93;22191.1;114.26330003195926%;11312.894857;22190.6
749000;1024;10446.4;17901.2;71.36238321335581%;10693.751589000001;17900.6
750000;1024;10458.12;23044.5;120.35031152826701%;11355.843277;23044.0
751000;1024;10414.22;20751.8;99.26408314784977%;11329.870077;20751.3
752000;1024;10415.15;20443.9;96.29001982688682%;11248.357516;20443.5
753000;1024;10502.41;17833.5;69.80388310873408%;11452.476157;17832.9
754000;1024;10509.72;18289.9;74.02842321203612%;11326.673237;18289.4
755000;1024;10537.5;21436.4;103.4296559905101%;11384.489111;21435.9
756000;1024;10403.94;22466.2;115.93934605543667%;11236.945388;22465.6
757000;1024;10424.24;14420.1;38.332386821485315%;10886.904559;14419.6
758000;1024;10457.7;24027.6;129.75988984193464%;11425.569035;24027.1
759000;1024;10441.55;18659.2;78.70143800489393%;10836.059527;18658.7
760000;2048;10557.08;20958.1;98.52175033247829%;11354.975866;20957.3
761000;2048;10517.56;21337.7;102.87690300792201%;11432.29174;21336.6
762000;2048;10580.54;24437.6;130.96741754201577%;11452.338191;24436.8
763000;2048;10615.83;20357.3;91.76362093213625%;11477.979786;20356.6
764000;2048;10650.18;17950.8;68.54926395610214%;10881.636553999999;17950.0
765000;2048;10536.76;20530.2;94.8435762036907%;11359.362812;20529.3
766000;2048;10730.17;23254.7;116.72256823517242%;11500.988309999999;23253.6
767000;2048;10553.7;19924.3;88.78971356017318%;11365.758;19923.6
768000;2048;10551.95;19929.6;88.87125128530742%;11358.172346;19928.9
769000;2048;10619.45;19603.2;84.5971307365259%;11606.443081;19602.5
770000;2048;10678.25;21308.6;99.55142462482146%;11385.306334;21307.9
771000;2048;10738.9;19873.5;85.06085353248471%;11379.700171;19872.8
772000;2048;10791.91;20416.9;89.18708551127652%;11741.292363;20416.2
773000;2048;10783.82;22496.4;108.61253247921425%;11414.821994;22495.7
774000;2048;10988.26;24160.1;119.8719360481095%;12902.800031;24159.3
775000;2048;10679.42;18877.9;76.76896310848343%;11002.488357999999;18877.2
776000;2048;10794.47;18498.2;71.36737607311893%;11043.954947;18497.5
777000;2048;10824.53;26067.9;140.82246527100946%;11471.242307;26067.1
778000;2048;10860.29;19861.2;82.87909438882386%;11454.88349;19860.5
779000;2048;10728.8;21605.8;101.38132875997317%;11624.926776;21605.0
780000;2048;10776.42;21771.8;102.0318435992658%;11512.256193;21771.0
781000;2048;10798.57;21011.3;94.5748372238176%;11539.918848000001;21010.5
782000;2048;10894.74;20292.1;86.25593635093631%;11712.405162000001;20291.4
783000;2048;10784.65;13947.6;29.328258218857368%;11678.532804;13947.0
784000;2048;10833.2;21854.7;101.73817523907987%;11776.462024999999;21854.0
785000;2048;10851.24;20246.8;86.58512759832055%;11765.343495000001;20246.0
786000;2048;10846.35;22879.5;110.94192977361045%;11750.004530999999;22878.8
787000;2048;10833.9;21047.1;94.2707612217207%;11827.726363;21046.4
788000;2048;10959.1;20189.1;84.22224452737905%;11796.524136999999;20188.4
789000;2048;11043.92;23626.9;113.93581264623431%;11706.300212;23626.1
790000;2048;11009.23;23021.7;109.11271723817197%;11757.415374;23021.0
791000;2048;10912.29;27712.7;153.95860997095934%;12277.636226;27711.9
792000;2048;11090.53;20570.9;85.48166769306788%;11876.772641;20570.3
793000;2048;10962.87;18235.1;66.33509290906484%;11227.628212;18234.4
794000;2048;11070.66;21072.9;90.34908487840835%;11768.908052;21072.2
795000;2048;11073.9;21719.7;96.13415327933251%;11922.940633;21719.0
796000;2048;11005.39;21093.2;91.66244903633584%;11919.602385;21092.5
797000;2048;11017.11;21996.6;99.6585311392915%;11946.605104;21995.9
798000;2048;11136.45;21201.4;90.37844196310314%;12017.695332;21200.7
799000;2048;11026.58;20922.7;89.74786379820398%;11906.755423999999;20921.8
800000;2048;11160.16;21851.5;95.79916416968932%;11901.366606;21850.7
801000;2048;11116.0;20421.2;83.70996761424973%;12142.171238;20420.6
802000;2048;11143.37;21758.9;95.26319237358179%;12006.460724;21758.1
803000;2048;11096.11;21269.1;91.68068809699975%;12012.658427;21268.4
804000;2048;11204.79;22147.3;97.65921538913265%;11888.306248;22146.6
805000;2048;11128.38;21212.3;90.61444702643153%;12091.336898000001;21211.7
806000;2048;11060.2;22230.6;100.99636534601541%;12076.416284;22229.9
807000;2048;11260.71;22055.1;95.85887568368247%;12018.723078;22054.3
808000;2048;11292.18;21573.4;91.04725571147468%;12105.607423;21572.6
809000;2048;11162.05;21571.9;93.26109451220881%;12059.731007;21571.2
810000;2048;11277.3;21385.1;89.62960992436133%;12044.303648;21384.3
811000;2048;11272.46;20930.7;85.67996692824816%;12295.317885;20929.9
812000;2048;11306.1;20976.3;85.53081964603177%;12573.019613;20975.4
813000;2048;11324.21;25805.8;127.88168004655513%;12727.313048;25805.1
814000;2048;11370.42;27810.0;144.58199433266319%;12418.285639;27809.3
815000;2048;11336.98;22913.1;102.10938009946211%;12315.053101;22912.5
816000;2048;11388.67;23538.5;106.6834845508738%;12516.560698;23537.8
817000;2048;11272.3;20928.9;85.66663413855206%;12454.133353;20928.1
818000;2048;11395.09;22682.7;99.05678673884981%;12201.378527;22682.0
819000;2048;11333.99;21745.3;91.8591775711819%;12254.358699;21744.5
820000;2048;11329.57;24026.4;112.06806613137128%;12863.693266;24025.6
821000;2048;11472.67;21423.7;86.73682760856889%;12403.346577;21422.9
822000;2048;11357.88;21566.7;89.88314720704922%;12122.460739;21565.7
823000;2048;11476.53;20879.4;81.931298049149%;12316.170246;20878.7
824000;2048;11395.88;21401.9;87.80383787825076%;12308.095954999999;21401.1
825000;2048;11400.43;21562.8;89.14023418414918%;12522.102681999999;21562.0
826000;2048;11425.69;19973.2;74.80957386381041%;12492.756884;19972.5
827000;2048;11382.17;26429.5;132.2008896370376%;12799.047529;26428.8
828000;2048;11451.97;26419.1;130.69480622111305%;12779.844985000002;26418.4
829000;2048;11380.4;25640.9;125.30754630768692%;12808.580112;25640.2
830000;2048;11595.75;18728.9;61.51521031412373%;12328.143809;18728.3
831000;2048;11545.68;21512.2;86.32250330859681%;12545.475691;21511.5
832000;2048;11534.58;20375.8;76.64969162292861%;12479.551418;20375.1
833000;2048;11577.15;23649.7;104.27911878139267%;12574.875714;23649.0
834000;2048;11585.75;25870.6;123.29672226657746%;12894.404903;25869.8
835000;2048;11550.72;20566.2;78.05123836436172%;12615.530164;20565.4
836000;2048;11539.9;26318.8;128.06783421000182%;12759.305526;26317.9
837000;2048;11662.49;25302.1;116.9528119638259%;12890.521077;25301.5
838000;2048;11546.21;25518.2;121.00931820917862%;12878.856409;25517.4
839000;2048;11714.98;26213.0;123.75625054417507%;12985.039364;26212.3
840000;2048;11573.71;22117.9;91.1046673884174%;12435.061185999999;22117.1
841000;2048;11706.02;25306.6;116.18449310696546%;13124.731842;25305.9
842000;2048;11618.17;22369.7;92.54064968923677%;12627.356451000001;22369.1
843000;2048;11623.06;23135.8;99.05085235729662%;12639.00099;23135.0
844000;2048;11654.21;24687.6;111.83417837845724%;12843.467013;24686.9
845000;2048;11675.51;24146.8;106.81580504834479%;12958.398321;24146.0
846000;2048;11805.0;23451.0;98.65311308767471%;12783.96169;23449.9
847000;2048;11856.75;21132.4;78.23096548379617%;12791.961205;21131.8
848000;2048;11844.12;23699.1;100.09169106695978%;12828.155289;23698.4
849000;2048;11733.37;24379.7;107.78088477564415%;12911.437916;24379.0
850000;2048;11698.83;22861.0;95.41270366352875%;12776.774939;22860.3
851000;2048;11880.99;26959.6;126.91375045345548%;13159.439237;26958.8
852000;2048;11769.32;26638.1;126.33508138108233%;13286.422460000002;26637.3
853000;2048;11910.44;21468.6;80.2502678322547%;13052.407523;21467.9
854000;2048;11895.21;18272.4;53.611411652253324%;12727.261154;18271.7
855000;2048;11809.68;24317.9;105.9149782212558%;13017.796393;24317.1
856000;2048;11776.45;29042.6;146.6159156621902%;12766.533575;29041.9
857000;2048;11946.9;27968.2;134.10424461575806%;13255.788843;27967.5
858000;2048;11847.22;22247.4;87.78582654833794%;12723.267357;22246.6
859000;2048;11988.67;23031.6;92.11138516616104%;12775.753549000001;23030.9
860000;2048;11941.26;29156.5;144.16602603075387%;13297.322538;29155.8
861000;2048;11938.74;25678.9;115.08886197370913%;13202.343687;25678.1
862000;2048;11882.6;26878.2;126.19797014121488%;13090.677548;26877.4
863000;2048;11900.35;27502.2;131.10412718953643%;13112.558216;27501.5
864000;2048;11920.34;23219.7;94.79058483231184%;13009.462756;23218.9
865000;2048;11999.18;29609.6;146.76352884113746%;12834.8128;29608.9
866000;2048;11960.04;24492.8;104.78861274711453%;13276.583478999999;24492.1
867000;2048;11970.22;22068.0;84.3575138969877%;12807.874271;22067.3
868000;2048;12189.75;23947.9;96.45932033060565%;13097.791573;23947.2
869000;2048;12129.7;22430.6;84.92295769887134%;12990.284469;22429.9
870000;2048;11974.02;26095.6;117.93516296114419%;13466.197225;26094.9
871000;2048;12010.37;30693.3;155.55665645604589%;13125.212962;30692.5
872000;2048;12143.03;22066.4;81.72070726993181%;13021.226133;22065.7
873000;2048;12161.71;15157.7;24.634611415664423%;13148.083337;15157.0
874000;2048;12200.86;22526.2;84.6279688480976%;13281.612139;22525.5
875000;2048;12143.96;30168.2;148.42143748826578%;13155.23772;30167.5
876000;2048;12203.29;24298.4;99.11351774808269%;13201.770063;24297.8
877000;2048;12236.08;16725.6;36.69083562709625%;13236.776011;16724.9
878000;2048;12123.15;22820.1;88.23573081253635%;13369.243529000001;22819.5
879000;2048;12260.12;21793.3;77.75764021885591%;13469.284455;21792.6
880000;2048;12308.12;22037.2;79.04602815052176%;13377.533404;22036.4
881000;2048;12244.41;26054.4;112.78607952526909%;13426.168898999998;26053.5
882000;2048;12310.52;22274.9;80.94199107754993%;13521.676751;22274.2
883000;2048;12164.24;26842.0;120.66318980881667%;13574.011368;26841.3
884000;2048;12347.83;26810.2;117.12479034777772%;13590.856578;26809.5
885000;2048;12309.82;21563.2;75.17071736223602%;12502.163791;21562.5
886000;2048;12212.65;25287.8;107.06234928537212%;13376.595218999999;25287.1
887000;2048;12222.06;29839.9;144.14787687182033%;13227.109355;29839.2
888000;2048;12422.47;29811.5;139.9804547726821%;13260.752558;29810.8
889000;2048;12256.54;23377.3;90.73327382768707%;13307.269015;23376.7
890000;2048;12266.95;27963.5;127.958049882%;13429.512816999999;27962.8
891000;2048;12415.13;22480.5;81.07341606571983%;13460.486121999998;22479.8
892000;2048;12409.94;26279.3;111.76008908987471%;13756.309464;26278.6
893000;2048;12482.09;31543.0;152.70607726750887%;13427.468911;31542.4
894000;2048;12437.38;23242.3;86.87456682999152%;13160.235387;23241.6
895000;2048;12325.1;22629.3;83.60337847157425%;13191.726876;22628.6
896000;2048;12458.83;26091.3;109.42014619350292%;13888.485748;26090.6
897000;2048;12420.18;25077.7;101.91092238598796%;13245.430941;25076.9
898000;2048;12399.76;23136.4;86.58748233836785%;13460.599033999999;23135.7
899000;2048;12496.02;22327.9;78.68009174121042%;13527.750294;22327.2
900000;2048;12410.84;23472.8;89.13143671177775%;13449.631696999999;23472.1
901000;2048;12482.46;27566.2;120.83948196108783%;13002.761658000001;27565.5
902000;2048;12571.35;22251.8;77.00406082083467%;13763.786589000001;22251.1
903000;2048;12466.71;24670.6;97.89182550969743%;13510.085434999999;24669.9
904000;2048;12547.45;24188.1;92.7730335645888%;13766.953484;24187.5
905000;2048;12466.82;23843.5;91.2556690479208%;13466.273554000001;23842.9
906000;2048;12647.2;24593.5;94.45806186349547%;13391.334949;24592.9
907000;2048;12550.33;23437.3;86.74648395699555%;13427.246742;23436.6
908000;2048;12708.95;29978.4;135.88416037516868%;13444.570928;29977.8
909000;2048;12734.47;24252.8;90.45001480234356%;13689.397242000001;24252.1
910000;2048;12598.23;23619.1;87.47951101067372%;13438.68668;23618.4
911000;2048;12785.73;64817.1;406.9487624093423%;13450.745108000001;64816.5
912000;2048;12571.49;29331.2;133.31522357333935%;13406.286813;29330.4
913000;2048;12687.89;23476.2;85.0284010974244%;13878.19288;23475.1
914000;2048;12790.79;31392.7;145.43206479036868%;13734.695767;31392.0
915000;2048;12762.3;24816.6;94.45241061564138%;13679.978298999999;24815.9
916000;2048;12581.6;24495.7;94.6946334329497%;13616.084459;24495.0
917000;2048;12859.74;24058.8;87.08620858586565%;13831.838663;24058.0
918000;2048;12773.23;21919.1;71.60185794822452%;14004.211638;21918.4
919000;2048;12808.46;22887.9;78.69361343986712%;13112.945634;22887.3
920000;2048;12798.01;21440.2;67.52760780777636%;13847.390792;21439.6
921000;2048;12720.83;17565.8;38.08690156224082%;14216.781073;17565.1
922000;2048;12706.44;23441.4;84.4844031845269%;13899.956219;23440.7
923000;2048;12931.39;24497.6;89.44289824991745%;13340.258374000001;24497.0
924000;2048;12860.91;24888.8;93.5228533595212%;13845.982564999998;24888.1
925000;2048;12643.94;23394.6;85.02618645770225%;13814.91901;23393.6
926000;2048;12771.19;22723.2;77.9254713147326%;13831.414847999999;22722.6
927000;2048;12757.87;22754.3;78.3550075365245%;13937.057918999999;22753.7
928000;2048;12914.83;24830.0;92.25959613870256%;13731.309129000001;24829.3
929000;2048;12809.52;25334.7;97.78024469300958%;13898.323379;25333.8
930000;2048;12979.18;25542.8;96.79825690066706%;13887.1493;25541.7
931000;2048;12837.29;22114.9;72.27078300794015%;13199.398342;22114.1
932000;2048;12921.06;23722.2;83.59329652520769%;14016.158857999999;23721.5
933000;2048;12867.55;26360.9;104.86339668390643%;14450.288136000001;26360.2
934000;2048;12774.88;21459.9;67.98513958643841%;13470.69478;21458.8
935000;2048;13058.67;23575.5;80.5352306169005%;14368.783891000001;23574.8
936000;2048;13054.28;24694.6;89.16860983524175%;14004.965392;24693.9
937000;2048;12901.12;21602.7;67.44825255481695%;13283.027450000001;21601.4
938000;2048;13055.69;20935.2;60.35307210878935%;13346.64355;20934.6
939000;2048;13053.95;21855.4;67.42365337694721%;13403.683571;21854.7
940000;2048;13010.46;24338.6;87.06948101758124%;14200.054744;24337.9
941000;2048;12951.73;23342.7;80.22843280395747%;14367.726559;23342.1
942000;2048;13079.5;23104.4;76.64589624985666%;14070.090816;23103.7
943000;2048;13107.14;23792.2;81.52091150319598%;14581.051942;23791.5
944000;2048;13001.43;24826.0;90.94822646431969%;14112.374354;24825.2
945000;2048;13029.86;21995.0;68.80457656490553%;14288.17804;21993.9
946000;2048;13041.92;23334.1;78.91614118166649%;14148.392031000001;23333.4
947000;2048;13025.65;18771.2;44.109507011166436%;14294.556219;18770.4
948000;2048;13022.11;30373.2;133.24330696023915%;14683.072955;30372.5
949000;2048;13125.04;31369.4;139.0042239871269%;14219.782849000001;31368.8
950000;2048;13021.54;23473.6;80.26746452416532%;14346.57351;23472.6
951000;2048;13031.6;25156.6;93.04306455078422%;14362.891836;25155.9
952000;2048;13152.4;30322.1;130.54423527264984%;14565.9586;30321.5
953000;2048;13243.31;23802.9;79.73527766094732%;14192.256031;23802.2
954000;2048;13122.19;24128.3;83.87403322158876%;14102.999743999999;24127.6
955000;2048;13093.69;23788.4;81.67835041153411%;14681.791701;23787.8
956000;2048;13167.13;31122.8;136.3673784644034%;14399.335570000001;31122.2
957000;2048;13174.48;24774.2;88.04689065526686%;14502.978278999999;24773.5
958000;2048;13231.4;24124.6;82.328400622761%;14456.253097;24124.0
959000;2048;13297.97;24827.6;86.70218085918377%;14762.597184;24826.9
960000;2048;13280.67;24106.1;81.5126797066714%;14163.200895;24105.4
961000;2048;13205.61;28307.7;114.36116923034983%;14515.431296;28306.8
962000;2048;13276.83;26571.9;100.13738219138153%;14785.703478;26571.2
963000;2048;13253.46;28870.1;117.83066459626393%;14702.133238999999;28869.3
964000;2048;13305.51;29514.7;121.82313943621854%;15058.509971;29514.0
965000;2048;13259.23;23515.3;77.3504192928247%;14360.501949000001;23514.5
966000;2048;13284.47;29932.2;125.31723132349279%;14411.634798;29931.4
967000;2048;13424.21;24595.1;83.21450573255335%;14595.782488;24594.5
968000;2048;13283.16;27257.4;105.20267767609516%;14803.504005;27256.6
969000;2048;13349.16;26068.6;95.28269943576973%;14327.549384999998;26067.9
970000;2048;13396.34;31841.6;137.6888015681895%;14824.517130999999;31840.9
971000;2048;13410.29;28239.5;110.58083009390549%;14935.257958;28238.9
972000;2048;13501.85;27309.7;102.26635609194294%;14833.867033;27309.0
973000;2048;13519.61;24836.6;83.7079619900278%;14561.468993;24835.8
974000;2048;13435.33;33897.1;152.29823160279648%;14665.028655999999;33896.3
975000;2048;13443.98;25766.4;91.65752998739958%;14706.25346;25765.3
976000;2048;13471.11;30236.8;124.45663349196909%;15035.960027000001;30235.9
977000;2048;13615.95;33634.1;147.01985539018577%;14443.541659999999;33633.4
978000;2048;13642.85;23225.6;70.2400891309367%;14758.157653999999;23224.8
979000;2048;13430.88;23787.2;77.10827585385323%;14630.695494;23786.5
980000;2048;13539.25;31225.5;130.62946618165702%;14927.136621;31224.7
981000;2048;13599.68;23319.1;71.46800512953244%;14842.433803;23318.3
982000;2048;13580.42;26301.3;93.6707406692871%;15118.333341;26300.5
983000;2048;13647.47;34173.5;150.40172281016189%;15241.679967;34172.8
984000;2048;13540.83;30429.2;124.72182281292952%;15047.459949999999;30428.5
985000;2048;13651.71;33122.7;142.62674785796065%;14663.18545;33122.1
986000;2048;13725.37;30983.8;125.74109113269805%;14652.275463;30983.1
987000;2048;13746.56;24776.4;80.23709204339123%;14577.521880999999;24775.7
988000;2048;13660.76;32741.4;139.67480579411392%;15292.469191;32740.7
989000;2048;13601.29;34583.0;154.26264714596923%;15259.539351;34582.2
990000;2048;13649.32;32631.8;139.07271571037973%;14869.687926;32631.1
991000;2048;13677.23;29165.9;113.24420222515819%;15252.91991;29164.9
992000;2048;13655.13;27967.3;104.8116715109999%;15042.387979000001;27966.7
993000;2048;13811.09;20418.7;47.842784313186%;15112.178391;20418.0
994000;2048;13875.48;26556.3;91.39013569260307%;14990.254988;26555.6
995000;2048;13773.23;17356.0;26.01256204971529%;15124.112825;17355.3
996000;2048;13891.46;24100.3;73.490043523143%;15106.102202999999;24099.5
997000;2048;13724.16;33905.0;147.0460851520239%;15064.748881;33904.2
998000;2048;13873.85;29435.2;112.16317028078002%;15053.769264;29434.5
999000;2048;13849.15;32959.8;137.99150128347227%;14978.037902999999;32959.1
1000000;2048;13895.4;24217.1;74.28141687177052%;15447.453108;24216.5
